Date Filed,Landlord Tenant,Ground,Petition Number,Street Address Number,Street Address Street,Street Address Suffix,Location 1
05/13/2009 12:00:00 AM,Landlord,Capital Improvements,L090756,835,Pine,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
05/18/2009 12:00:00 AM,Landlord,Capital Improvements,L090757,735,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
05/19/2009 12:00:00 AM,Landlord,Capital Improvements,L090766,2776,Golden Gate,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
05/26/2009 12:00:00 AM,Landlord,Capital Improvements,L090795,1100,Fulton,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/04/2009 12:00:00 AM,Landlord,Capital Improvements,L090825,1690,Filbert,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
06/03/2009 12:00:00 AM,Landlord,Capital Improvements,L090835,812,25th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
06/02/2009 12:00:00 AM,Landlord,Capital Improvements,L090837,85,Richland,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/17/2009 12:00:00 AM,Landlord,Capital Improvements,L090869,147,28th,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
06/17/2009 12:00:00 AM,Landlord,Capital Improvements,L090870,2085,Hayes,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/22/2009 12:00:00 AM,Landlord,Capital Improvements,L090881,754,36th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
06/22/2009 12:00:00 AM,Landlord,Capital Improvements,L090890,25,Precita,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/23/2009 12:00:00 AM,Landlord,Capital Improvements,L090897,1019,Union,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
06/24/2009 12:00:00 AM,Landlord,Capital Improvements,L090924,65,Coleridge,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/29/2009 12:00:00 AM,Landlord,Capital Improvements,L090941,1060,Pine,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
06/25/2009 12:00:00 AM,Landlord,Capital Improvements,L090942,2263,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/13/2009 12:00:00 AM,Landlord,Capital Improvements,L090998,595,22nd,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
07/13/2009 12:00:00 AM,Landlord,Capital Improvements,L091000,74,Gladys,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
07/17/2009 12:00:00 AM,Landlord,Capital Improvements,L091026,1616,Taylor,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
07/22/2009 12:00:00 AM,Landlord,Capital Improvements,L091041,832,Haight,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
07/23/2009 12:00:00 AM,Landlord,Capital Improvements,L091047,2927,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/23/2009 12:00:00 AM,Landlord,Capital Improvements,L091048,2927,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/23/2009 12:00:00 AM,Landlord,Capital Improvements,L091049,2927,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/24/2009 12:00:00 AM,Landlord,Capital Improvements,L091064,725,Hyde,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
07/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091068,2514,Octavia,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
07/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091076,1741,Jones,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
07/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091082,3302,26th ,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
07/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091083,4204,Mission,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
07/29/2009 12:00:00 AM,Landlord,Capital Improvements,L091084,330,Chenery,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/10/2009 12:00:00 AM,Landlord,Capital Improvements,L091133,2583,Pine,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
08/14/2009 12:00:00 AM,Landlord,Capital Improvements,L091144,3325,Steiner,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
08/21/2009 12:00:00 AM,Landlord,Capital Improvements,L091189,1777,chestnut,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
08/21/2009 12:00:00 AM,Landlord,Capital Improvements,L091194,2107,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
08/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091204,1350,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
08/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091238,1424,Jones,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
08/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091240,178,Portola,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091242,178,Portola,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091243,178,Portola,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091246,178,Portola,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/27/2009 12:00:00 AM,Landlord,Capital Improvements,L091247,178,portola,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
08/26/2009 12:00:00 AM,Landlord,Capital Improvements,L091248,2728,Judah,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
08/26/2009 12:00:00 AM,Landlord,Capital Improvements,L091249,3479,Mission,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
08/26/2009 12:00:00 AM,Landlord,Capital Improvements,L091250,1106,Valencia,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
08/26/2009 12:00:00 AM,Landlord,Capital Improvements,L091251,3495,16th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
09/04/2009 12:00:00 AM,Landlord,Capital Improvements,L091282,830,32nd,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
09/08/2009 12:00:00 AM,Landlord,Capital Improvements,L091341,1492,McAllister,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
09/08/2009 12:00:00 AM,Landlord,Capital Improvements,L091342,1492,McAllister,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
09/10/2009 12:00:00 AM,Landlord,Capital Improvements,L091353,725,Hyde,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
09/11/2009 12:00:00 AM,Landlord,Capital Improvements,L091356,1214,38th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
09/21/2009 12:00:00 AM,Landlord,Capital Improvements,L091366,32,Cervantes,Boulevard,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
09/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091388,21,Beulah,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
09/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091389,241,Page,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
09/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091391,565,Belvedere,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
09/28/2009 12:00:00 AM,Landlord,Capital Improvements,L091394,1363,Union,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
09/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091397,217,14th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
09/28/2009 12:00:00 AM,Landlord,Capital Improvements,L091399,1,Scott,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
09/28/2009 12:00:00 AM,Landlord,Capital Improvements,L091400,43,Naglee,Avenue,"San Francisco, CA 94112
(37.72034999985277, -122.44219999983)"
10/01/2009 12:00:00 AM,Landlord,Capital Improvements,L091429,2200,Leavenworth,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
10/01/2009 12:00:00 AM,Landlord,Capital Improvements,L091436,2222,Leavenworth,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
10/05/2009 12:00:00 AM,Landlord,Capital Improvements,L091465,2270,Market,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
10/16/2009 12:00:00 AM,Landlord,Capital Improvements,L091475,510,Sanchez,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
10/15/2009 12:00:00 AM,Landlord,Capital Improvements,L091488,2735,McAllister,Street,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
10/26/2009 12:00:00 AM,Landlord,Capital Improvements,L091500,2554,California,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
10/29/2009 12:00:00 AM,Landlord,Capital Improvements,L091518,1580,Jackson,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
10/29/2009 12:00:00 AM,Landlord,Capital Improvements,L091524,1890,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
10/29/2009 12:00:00 AM,Landlord,Capital Improvements,L091529,1890,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
11/05/2009 12:00:00 AM,Landlord,Capital Improvements,L091547,53,Duncan,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
11/06/2009 12:00:00 AM,Landlord,Capital Improvements,L091557,1266,Hampshire,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
11/12/2009 12:00:00 AM,Landlord,Capital Improvements,L091579,1798,Great ,Highway,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
11/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091636,523,Roosevelt,Way,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
11/25/2009 12:00:00 AM,Landlord,Capital Improvements,L091637,475,32nd,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
12/15/2009 12:00:00 AM,Landlord,Capital Improvements,L091714,200,Parnassus,Avenue,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/18/2009 12:00:00 AM,Landlord,Capital Improvements,L091748,1471,15th,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
12/21/2009 12:00:00 AM,Landlord,Capital Improvements,L091752,127,Steiner,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/29/2009 12:00:00 AM,Landlord,Capital Improvements,L091785,3585,18th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/14/2010 12:00:00 AM,Landlord,Capital Improvements,L100059,1647,17th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
01/04/2010 12:00:00 AM,Landlord,Capital Improvements,L100061,25,Liberty,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/04/2010 12:00:00 AM,Landlord,Capital Improvements,L100062,74,Gladys,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/06/2010 12:00:00 AM,Landlord,Capital Improvements,L100067,201,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/06/2010 12:00:00 AM,Landlord,Capital Improvements,L100073,50,benton,Avenue,"San Francisco, CA 94112
(37.72034999985277, -122.44219999983)"
01/22/2010 12:00:00 AM,Landlord,Capital Improvements,L100083,2153,Mason,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
01/08/2010 12:00:00 AM,Landlord,Capital Improvements,L100085,152,Precita,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/13/2010 12:00:00 AM,Landlord,Capital Improvements,L100086,217,14th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/25/2010 12:00:00 AM,Landlord,Capital Improvements,L100101,1034,14th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/28/2010 12:00:00 AM,Landlord,Capital Improvements,L100124,2071,29th,Avenue,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
01/28/2010 12:00:00 AM,Landlord,Capital Improvements,L100130,1263,Lombard,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/29/2010 12:00:00 AM,Landlord,Capital Improvements,L100131,1040,Ashbury,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
01/29/2010 12:00:00 AM,Landlord,Capital Improvements,L100132,2390,Francisco,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
01/29/2010 12:00:00 AM,Landlord,Capital Improvements,L100133,2390,Francisco,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
02/01/2010 12:00:00 AM,Landlord,Capital Improvements,L100166,2153,sacramento,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/01/2010 12:00:00 AM,Landlord,Capital Improvements,L100167,374,Noe,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/05/2010 12:00:00 AM,Landlord,Capital Improvements,L100172,1263,Lombard,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/10/2010 12:00:00 AM,Landlord,Capital Improvements,L100213,4,Keyes,Alley,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
02/12/2010 12:00:00 AM,Landlord,Capital Improvements,L100219,1618,Polk,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/17/2010 12:00:00 AM,Landlord,Capital Improvements,L100221,2407,Clement,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
02/18/2010 12:00:00 AM,Landlord,Capital Improvements,L100228,4051,24th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/24/2010 12:00:00 AM,Landlord,Capital Improvements,L100255,4553,18th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/24/2010 12:00:00 AM,Landlord,Capital Improvements,L100260,3036,26th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/24/2010 12:00:00 AM,Landlord,Capital Improvements,L100261,3444,Scott,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
02/24/2010 12:00:00 AM,Landlord,Capital Improvements,L100262,737,Bush,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100270,769,Haight,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100271,365,Lexington,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100275,402,Haight,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100277,3345,18th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100279,3666,17th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
02/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100290,1599,Green,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
03/08/2010 12:00:00 AM,Landlord,Capital Improvements,L100314,3579,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/08/2010 12:00:00 AM,Landlord,Capital Improvements,L100318,3395,Balboa,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
03/08/2010 12:00:00 AM,Landlord,Capital Improvements,L100321,3395,Balboa,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
03/10/2010 12:00:00 AM,Landlord,Capital Improvements,L100326,463,Monterey,Boulevard,"San Francisco, CA 94127
(37.735350000002654, -122.45999999960014)"
03/12/2010 12:00:00 AM,Landlord,Capital Improvements,L100327,566,Fell,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
03/29/2010 12:00:00 AM,Landlord,Capital Improvements,L100398,230,Castro,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/31/2010 12:00:00 AM,Landlord,Capital Improvements,L100410,3676,22nd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/30/2010 12:00:00 AM,Landlord,Capital Improvements,L100411,4420,Irving,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
03/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100412,1955,Leavenworth,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
03/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100413,1955,Leavenworth,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
03/26/2010 12:00:00 AM,Landlord,Capital Improvements,L100422,510,26th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
04/01/2010 12:00:00 AM,Landlord,Capital Improvements,L100423,1391,48th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
04/13/2010 12:00:00 AM,Landlord,Capital Improvements,L100458,2255,Market,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/22/2010 12:00:00 AM,Landlord,Capital Improvements,L100488,1337,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
04/23/2010 12:00:00 AM,Landlord,Capital Improvements,L100498,72,Caselli,Avenue,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/30/2010 12:00:00 AM,Landlord,Capital Improvements,L100524,1225,19th,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
04/30/2010 12:00:00 AM,Landlord,Capital Improvements,L100526,4,Keyes,Alley,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
04/30/2010 12:00:00 AM,Landlord,Capital Improvements,L100527,335,Richland,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/04/2010 12:00:00 AM,Landlord,Capital Improvements,L100544,3826,18th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/13/2010 12:00:00 AM,Landlord,Capital Improvements,L100584,201,Hartford,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
